Sub-SN,Part Number,Station1 Measurement,Station2 Measurement,Station3 Measurement,Station4 Measurement,Station5 Measurement,Station6 Measurement,Station7 Measurement,Station8 Measurement,Station9 Measurement,Station10 Measurement
SBN00001777,PCB0002,10.313,10.351,9.65,13.76,10.171,10.264,9.722,9.332,9.757,9.884
SBN00001778,PCB0001,9.527,10.101,9.512,8.983,9.932,10.017,9.805,10.091,9.892,8.753
SBN00001779,PCB0002,9.912,10.799,9.814,14.448,10.109,10.802,10.876,9.77,10.017,10.024
SBN00001780,PCB0003,10.157,9.068,9.99,9.927,10.464,10.733,10.809,9.289,10.606,10.846
SBN00001781,PCB0001,9.716,10.493,9.781,10.033,9.664,10.053,9.187,10.083,9.16,9.882
SBN00001782,PCB0002,10.223,10.046,9.691,9.679,9.787,10.107,9.753,10.53,9.446,10.472
SBN00001783,PCB0001,9.775,9.265,10.093,9.326,9.819,10.363,10.15,9.539,9.949,10.013
SBN00001784,PCB0001,10.242,10.226,9.669,14.519,10.275,9.852,10.422,9.592,9.435,9.287
SBN00001785,PCB0002,9.769,9.247,10.105,14.503,9.525,9.1,10.18,10.136,9.416,9.4
SBN00001786,PCB0002,9.756,11.047,10.022,10.786,9.666,9.72,9.866,9.321,10.713,10.553
SBN00001787,PCB0003,9.484,10.131,9.355,10.718,9.901,10.113,10.952,9.327,9.676,10.228
SBN00001788,PCB0003,10.891,10.056,9.839,9.222,9.976,10.534,10.068,10.118,9.234,9.823
SBN00001789,PCB0002,10.218,9.73,8.885,10.008,9.596,10.166,10.614,10.186,10.293,10.685
SBN00001790,PCB0002,10.878,10.8,9.572,9.27,10.194,8.844,9.66,9.254,9.868,9.852
SBN00001791,PCB0003,10.61,10.563,9.967,9.779,9.344,9.914,10.74,10.763,9.991,9.02
SBN00001792,PCB0002,9.99,10.901,10.366,8.254,9.998,10.065,10.752,10.525,10.931,9.984
SBN00001793,PCB0003,10.173,9.995,10.76,10.758,10.325,9.586,9.922,9.455,10.167,10.675
SBN00001794,PCB0001,9.857,10.596,9.911,9.945,10.143,9.708,10.06,10.365,9.787,10.08
SBN00001795,PCB0003,9.583,9.944,10.175,10.332,10.167,9.407,10.635,10.228,10.631,9.532
SBN00001796,PCB0003,10.054,8.715,10.035,14.268,9.432,9.51,10.121,10.602,10.434,9.863
SBN00001797,PCB0002,9.283,9.948,9.801,10.313,10.057,10.622,10.536,9.903,10.044,9.673
SBN00001798,PCB0001,10.412,10.022,10.059,9.915,10.706,8.546,9.258,10.099,9.765,10.382
SBN00001799,PCB0003,9.5,9.054,9.478,10.337,10.576,10.059,10.026,10.471,10.0,10.378
SBN00001800,PCB0001,10.121,9.659,9.805,10.088,10.686,9.696,9.835,9.878,10.257,9.47
SBN00001801,PCB0002,8.761,9.914,9.366,9.674,9.564,8.78,10.602,10.311,10.235,10.016
SBN00001802,PCB0002,9.667,10.613,10.324,10.015,10.115,9.213,10.36,9.919,10.151,10.631
SBN00001803,PCB0002,9.665,9.926,10.146,9.117,9.993,10.329,10.846,10.028,10.253,10.016
SBN00001804,PCB0002,10.183,9.64,9.414,10.657,9.939,9.949,10.126,10.28,9.659,10.032
SBN00001805,PCB0003,9.958,9.699,9.816,9.678,10.155,10.438,10.084,9.528,10.113,9.586
SBN00001806,PCB0001,10.09,9.313,10.266,9.367,10.024,10.133,9.846,9.819,9.762,10.273
SBN00001807,PCB0003,9.514,9.82,9.956,10.148,10.205,10.602,9.031,10.315,9.487,10.54
SBN00001808,PCB0002,9.722,9.837,9.328,10.361,10.263,9.54,9.971,9.227,10.523,10.042
SBN00001809,PCB0003,9.7,9.707,9.666,15.808,10.772,10.336,10.163,10.044,10.647,9.125
SBN00001810,PCB0001,10.36,10.136,10.07,9.652,10.075,10.174,9.093,10.837,9.027,11.456
SBN00001811,PCB0003,10.085,10.577,9.592,9.794,9.631,10.428,10.977,10.485,8.836,9.771
SBN00001812,PCB0003,9.633,9.8,9.844,10.694,9.54,9.963,10.719,9.896,9.751,11.081
SBN00001813,PCB0002,10.609,11.151,9.917,9.815,9.529,9.658,9.912,9.134,10.339,9.76
SBN00001814,PCB0002,9.357,9.599,10.005,9.414,10.958,10.091,9.52,9.114,10.746,11.256
SBN00001815,PCB0001,9.92,9.904,9.804,11.307,10.744,10.251,10.462,10.169,10.622,9.47
SBN00001816,PCB0001,11.157,9.99,10.109,10.924,10.136,9.925,9.463,9.654,10.936,10.231
SBN00001817,PCB0003,10.806,11.296,9.116,10.242,10.562,9.918,10.287,10.427,10.671,9.384
SBN00001818,PCB0003,10.051,9.852,9.926,9.87,10.188,10.077,11.037,9.153,9.811,10.482
SBN00001819,PCB0003,10.236,10.359,9.953,10.099,9.087,10.75,9.709,9.563,10.301,9.879
SBN00001820,PCB0002,10.011,10.007,10.044,8.961,11.015,9.359,8.854,9.501,10.318,9.889
SBN00001821,PCB0003,10.654,9.685,10.19,10.28,10.17,10.775,10.067,9.38,9.514,8.952
SBN00001822,PCB0003,9.749,9.802,10.068,9.936,9.573,10.44,10.146,9.342,10.633,9.944
SBN00001823,PCB0002,9.238,10.222,10.11,15.791,9.402,10.04,9.798,10.086,9.997,9.38
SBN00001824,PCB0001,9.821,10.109,9.584,9.506,10.594,9.178,10.422,9.848,9.453,10.765
SBN00001825,PCB0002,10.827,9.314,9.623,10.397,10.823,9.717,10.165,9.986,10.835,10.007
SBN00001826,PCB0003,10.142,10.44,9.194,10.153,9.889,10.176,9.291,10.733,9.349,9.261
SBN00001827,PCB0002,9.798,10.218,9.688,9.651,9.955,9.903,10.143,10.721,9.408,10.541
SBN00001828,PCB0002,10.817,10.308,9.64,10.004,9.714,10.211,9.96,9.774,9.345,9.551
SBN00001829,PCB0002,10.823,8.679,10.084,10.622,9.852,10.851,9.042,9.44,10.397,9.04
SBN00001830,PCB0003,9.38,9.937,9.748,9.635,10.526,9.431,9.475,10.627,10.491,10.72
SBN00001831,PCB0003,10.336,10.195,10.462,10.023,9.485,9.687,9.543,9.876,10.23,9.433
SBN00001832,PCB0001,10.521,10.496,10.16,10.156,8.66,9.838,10.095,9.935,10.008,9.746
SBN00001833,PCB0002,10.601,9.44,9.701,9.766,9.993,10.212,10.259,9.55,9.895,10.261
SBN00001834,PCB0003,10.588,10.611,9.994,9.762,10.077,9.635,9.549,9.721,10.986,9.167
SBN00001835,PCB0001,9.968,9.829,9.7,10.355,9.914,8.949,9.791,10.875,9.465,9.189
SBN00001836,PCB0002,9.837,10.333,10.075,15.098,10.141,10.477,10.22,10.117,9.738,10.239
SBN00001837,PCB0003,9.81,10.093,10.644,10.281,9.694,9.779,10.295,9.978,10.087,9.39
SBN00001838,PCB0002,10.02,10.066,10.569,9.889,10.133,10.564,10.028,9.778,10.222,10.45
SBN00001839,PCB0001,10.069,10.047,10.035,10.042,9.871,9.528,9.963,10.681,10.711,9.614
SBN00001840,PCB0002,9.222,9.247,10.352,10.571,9.881,9.966,10.085,9.705,9.688,10.115
SBN00001841,PCB0002,10.891,10.064,9.437,9.44,9.178,10.213,9.647,9.852,10.236,10.349
SBN00001842,PCB0001,10.49,10.464,9.913,10.401,10.383,9.936,9.683,9.579,10.107,9.95
SBN00001843,PCB0003,9.653,9.893,9.626,10.123,10.003,10.302,9.897,10.573,11.042,9.811
SBN00001844,PCB0001,11.396,9.689,10.645,8.84,10.119,9.621,10.389,9.56,10.105,9.464
SBN00001845,PCB0003,8.818,10.402,9.967,9.286,10.081,10.578,10.135,10.168,10.086,10.172
SBN00001846,PCB0002,9.724,10.315,9.6,9.77,10.596,9.992,9.643,10.732,10.507,10.013
SBN00001847,PCB0001,9.908,10.116,10.219,10.396,10.159,9.764,10.963,9.256,10.312,9.819
SBN00001848,PCB0001,9.628,10.282,9.984,9.266,9.675,9.909,9.969,10.744,10.419,10.149
SBN00001849,PCB0003,10.431,9.331,10.581,10.197,9.242,9.909,10.223,10.871,9.848,9.866
SBN00001850,PCB0002,9.765,10.355,10.221,9.595,9.428,10.563,9.294,9.933,9.954,10.404
SBN00001851,PCB0001,10.124,10.856,10.317,9.779,9.225,9.859,10.597,9.719,10.689,10.126
SBN00001852,PCB0002,10.539,10.153,10.446,10.981,10.229,10.616,9.212,10.385,9.896,9.333
SBN00001853,PCB0001,10.608,9.733,9.644,14.298,10.639,10.383,9.84,9.472,10.567,10.341
SBN00001854,PCB0001,9.996,9.977,10.064,9.576,10.721,10.132,10.614,10.362,10.838,9.831
SBN00001855,PCB0001,9.57,10.251,9.936,9.347,9.875,10.448,10.712,9.894,9.991,9.222
SBN00001856,PCB0003,10.84,10.163,10.072,9.569,10.359,9.875,9.07,10.267,10.915,10.174
SBN00001857,PCB0003,10.334,9.984,9.119,15.68,9.676,10.202,10.294,9.703,9.543,9.26
SBN00001858,PCB0001,9.953,9.416,9.998,10.665,10.05,9.849,8.985,9.115,9.832,10.628
SBN00001859,PCB0002,10.362,10.07,10.203,10.368,10.749,10.897,9.554,9.342,10.198,8.985
SBN00001860,PCB0002,9.726,10.17,10.433,9.913,9.375,10.063,9.63,10.274,10.017,10.329
SBN00001861,PCB0003,10.644,10.012,11.205,9.684,10.597,9.499,9.945,9.396,10.237,9.714
SBN00001862,PCB0002,9.907,9.584,10.088,10.494,9.621,9.268,9.693,10.9,9.294,10.3
SBN00001863,PCB0001,9.575,9.332,10.197,10.556,10.125,9.945,8.831,10.121,9.346,9.908
SBN00001864,PCB0003,10.173,9.708,10.28,10.623,9.929,10.003,10.247,9.595,10.121,10.258
SBN00001865,PCB0003,9.6,10.597,10.983,9.649,10.618,10.07,9.933,9.335,9.818,10.318
SBN00001866,PCB0002,8.86,9.559,10.115,10.07,9.921,9.853,11.072,10.129,9.389,10.285
SBN00001867,PCB0003,10.147,9.647,9.947,10.02,9.535,9.641,9.639,9.927,10.077,10.086
SBN00001868,PCB0001,9.291,10.428,9.531,8.992,10.082,10.524,10.756,9.856,9.946,9.389
SBN00001869,PCB0003,10.82,9.626,10.745,10.318,9.336,9.727,9.88,11.146,10.021,10.406
SBN00001870,PCB0001,9.622,9.581,10.394,10.308,10.51,9.879,10.211,10.508,10.493,9.874
SBN00001871,PCB0003,9.8,10.092,10.078,10.57,9.783,10.172,9.548,9.013,9.776,9.295
SBN00001872,PCB0001,10.117,9.788,8.989,13.656,9.96,9.463,9.563,10.222,10.663,10.225
SBN00001873,PCB0003,9.924,10.111,9.91,9.395,10.222,9.851,9.622,10.212,9.589,10.203
SBN00001874,PCB0002,10.351,9.835,10.315,15.183,9.34,8.811,9.995,9.745,10.198,10.297
SBN00001875,PCB0002,10.385,9.837,10.275,10.473,9.882,9.906,9.826,10.469,9.857,9.883
SBN00001876,PCB0002,9.935,10.202,9.957,10.501,9.809,10.263,9.788,9.459,9.367,9.783
SBN00001877,PCB0003,9.999,10.209,9.121,10.511,10.314,10.421,9.414,10.215,9.991,10.284
SBN00001878,PCB0003,9.799,9.85,10.236,9.966,9.568,10.692,9.325,10.308,9.709,10.075
SBN00001879,PCB0001,9.816,9.452,10.95,10.589,9.806,10.739,10.663,10.19,9.471,9.5
SBN00001880,PCB0003,10.677,10.199,9.933,9.638,9.599,9.4,9.577,10.582,9.761,9.96
SBN00001881,PCB0003,10.258,10.106,10.518,10.094,9.357,10.201,9.752,9.004,10.263,9.704
SBN00001882,PCB0002,9.737,10.531,10.33,9.683,10.429,10.192,9.121,10.093,9.244,10.188
SBN00001883,PCB0002,9.281,9.031,10.506,10.654,9.433,8.827,9.952,10.111,9.96,10.061
SBN00001884,PCB0002,9.639,9.78,9.962,15.39,10.978,9.733,9.961,10.546,10.348,8.806
SBN00001885,PCB0001,9.795,9.241,10.868,9.759,9.738,10.552,9.919,9.759,10.09,9.901
SBN00001886,PCB0001,9.188,9.078,10.04,9.91,10.199,10.499,10.42,9.411,9.442,10.622
SBN00001887,PCB0003,10.597,9.353,9.357,10.25,9.976,10.72,9.961,9.726,10.331,11.036
SBN00001888,PCB0001,9.392,9.553,10.459,10.032,9.654,10.453,10.321,9.928,9.618,10.179
SBN00001889,PCB0001,10.277,9.963,9.573,10.298,9.763,10.076,10.252,10.256,9.943,10.461
SBN00001890,PCB0003,10.231,9.865,10.329,10.536,9.596,10.025,9.635,9.979,9.078,10.999
SBN00001891,PCB0003,10.52,9.741,10.063,10.669,9.682,10.839,10.662,10.167,9.449,9.815
SBN00001892,PCB0003,10.142,9.718,9.535,9.601,9.62,9.438,9.978,9.332,10.393,9.764
SBN00001893,PCB0002,10.826,9.114,9.947,10.101,9.024,9.911,10.377,9.569,9.895,9.8
SBN00001894,PCB0002,10.606,9.529,10.173,9.52,9.868,10.595,9.904,10.422,10.431,10.324
SBN00001895,PCB0003,10.08,9.857,9.93,10.707,9.714,10.374,10.577,9.293,9.819,9.689
SBN00001896,PCB0003,9.945,9.024,10.511,10.263,9.467,9.86,10.272,9.253,10.172,10.431
SBN00001897,PCB0002,9.913,9.928,10.29,9.938,9.753,10.14,10.283,10.105,10.604,9.987
SBN00001898,PCB0001,10.226,9.701,10.262,9.632,10.449,9.916,10.292,9.648,9.179,9.908
SBN00001899,PCB0002,10.121,9.403,10.322,9.791,9.239,9.989,9.721,9.39,9.627,11.374
SBN00001900,PCB0002,10.314,9.876,9.804,9.295,9.255,8.792,10.255,10.508,9.968,10.266
SBN00001901,PCB0003,9.932,10.148,10.642,9.634,10.129,10.13,10.211,9.207,9.794,10.816
SBN00001902,PCB0001,9.739,10.812,11.068,10.92,9.694,10.504,9.976,10.902,10.086,9.519
SBN00001903,PCB0003,10.286,10.355,9.814,9.855,9.849,9.499,9.229,9.522,10.001,10.222
SBN00001904,PCB0001,9.758,10.285,9.822,9.717,9.331,9.55,10.229,10.212,9.283,10.281
SBN00001905,PCB0002,9.787,10.472,10.551,9.286,10.573,9.305,10.166,10.052,9.921,10.109
SBN00001906,PCB0001,10.061,9.707,9.736,15.024,10.874,10.886,11.234,10.673,10.851,10.324
SBN00001907,PCB0003,9.804,10.075,9.89,15.26,9.747,10.337,9.376,10.046,10.419,9.535
SBN00001908,PCB0002,9.594,9.828,9.64,9.56,10.054,10.321,9.599,10.05,10.092,9.558
SBN00001909,PCB0003,9.827,9.654,9.63,10.234,9.897,9.261,9.672,10.536,10.679,9.549
SBN00001910,PCB0001,9.962,9.673,9.956,9.934,9.81,9.836,10.357,8.214,10.232,10.227
SBN00001911,PCB0002,9.643,9.952,10.448,10.696,10.612,9.565,10.073,9.893,10.035,10.719
SBN00001912,PCB0001,9.571,10.1,10.184,10.277,10.803,9.457,8.949,10.118,10.171,10.064
SBN00001913,PCB0001,9.607,10.387,9.196,10.129,10.687,9.888,9.842,10.644,10.048,9.78
SBN00001914,PCB0002,10.737,9.632,10.172,9.573,10.615,10.712,10.609,10.5,10.961,10.01
SBN00001915,PCB0001,9.429,9.437,9.822,10.569,10.328,10.323,9.327,9.551,10.677,10.598
SBN00001916,PCB0003,10.545,10.22,10.431,9.97,9.814,9.827,10.101,8.829,10.807,10.558
SBN00001917,PCB0002,9.244,10.064,10.625,10.292,9.773,10.58,9.402,9.465,10.86,9.764
SBN00001918,PCB0003,10.254,9.391,11.014,9.734,9.063,9.576,10.127,9.438,10.664,10.133
SBN00001919,PCB0002,9.925,9.838,10.137,9.906,10.278,10.648,8.736,9.59,9.856,9.993
SBN00001920,PCB0001,10.587,11.099,10.476,9.286,10.174,10.517,10.505,9.162,9.969,8.762
SBN00001921,PCB0003,9.228,9.824,10.7,10.336,10.481,9.417,9.68,10.766,9.459,9.688
SBN00001922,PCB0003,10.842,10.113,10.022,10.185,10.375,10.113,9.339,10.162,9.38,10.644
SBN00001923,PCB0003,9.574,9.926,10.96,10.592,10.482,9.469,10.739,11.334,10.047,10.305
SBN00001924,PCB0002,10.213,9.914,10.384,10.965,10.317,10.493,10.427,10.055,9.468,10.286
SBN00001925,PCB0002,9.821,9.946,11.059,9.646,9.97,9.474,8.616,11.094,9.75,10.017
SBN00001926,PCB0002,10.201,9.78,10.696,10.34,10.192,9.947,10.741,9.501,9.694,10.278
SBN00001927,PCB0003,9.946,10.792,10.548,11.011,9.234,9.497,10.552,9.979,9.997,9.106
SBN00001928,PCB0002,9.836,10.015,10.182,10.515,10.555,9.521,9.152,9.853,9.789,9.728
SBN00001929,PCB0003,9.769,9.781,9.926,9.313,10.204,10.269,9.695,9.253,9.925,10.253
SBN00001930,PCB0002,9.841,9.686,10.145,10.454,10.264,10.539,9.312,10.125,10.343,10.289
SBN00001931,PCB0002,10.679,10.239,10.035,9.969,10.259,10.389,10.793,9.753,9.898,11.069
SBN00001932,PCB0003,9.7,10.377,10.75,10.269,10.532,9.805,10.224,10.928,10.462,10.225
SBN00001933,PCB0001,10.195,9.797,10.288,9.763,9.725,10.411,9.752,9.9,10.011,9.898
SBN00001934,PCB0002,9.795,9.906,10.595,10.089,10.658,10.72,9.892,9.341,8.916,8.832
SBN00001935,PCB0002,9.505,10.135,10.545,10.038,10.067,9.717,10.968,9.635,10.402,9.825
SBN00001936,PCB0002,9.973,9.764,9.514,10.236,10.365,10.299,10.293,9.802,9.696,9.7
SBN00001937,PCB0001,10.045,9.659,10.045,10.467,9.662,9.992,9.83,9.615,10.277,9.588
SBN00001938,PCB0002,9.846,11.183,10.607,9.888,10.089,10.168,9.764,11.206,9.545,9.823
SBN00001939,PCB0002,10.216,9.639,9.583,10.493,10.243,9.871,9.554,11.161,10.041,10.274
SBN00001940,PCB0003,10.431,9.591,9.329,9.203,10.406,9.744,9.167,9.891,10.791,9.555
SBN00001941,PCB0003,10.431,9.447,10.021,9.934,8.855,9.227,10.381,9.81,9.722,10.016
SBN00001942,PCB0002,9.761,9.723,9.38,10.327,9.864,10.817,9.321,9.521,11.418,10.383
SBN00001943,PCB0003,10.256,10.015,10.231,14.586,9.905,10.008,9.958,10.13,10.464,9.882
SBN00001944,PCB0002,11.002,9.716,10.294,9.916,9.304,9.925,8.884,10.582,9.511,10.527
SBN00001945,PCB0003,10.531,9.593,9.953,10.213,10.241,9.329,10.605,10.345,10.073,9.748
SBN00001946,PCB0003,10.504,10.475,10.718,9.58,11.022,9.699,9.698,9.451,10.055,9.799
SBN00001947,PCB0001,9.808,9.797,10.164,9.434,9.799,10.297,9.832,9.572,9.996,9.786
SBN00001948,PCB0002,10.624,10.038,9.873,10.054,9.735,10.077,9.891,9.996,9.717,9.827
SBN00001949,PCB0001,9.992,10.421,9.081,15.145,10.351,10.374,9.854,9.574,10.006,9.631
SBN00001950,PCB0003,10.39,9.892,10.466,9.888,9.956,10.012,10.46,9.753,9.627,9.817
SBN00001951,PCB0001,9.919,10.658,10.03,10.624,10.54,9.16,11.152,9.816,9.582,10.354
SBN00001952,PCB0002,10.035,11.084,10.039,10.397,10.07,10.662,10.321,10.92,10.162,9.62
SBN00001953,PCB0001,11.072,10.884,10.542,9.758,9.069,10.635,8.901,9.236,10.029,9.864
SBN00001954,PCB0003,9.963,11.063,9.446,10.264,9.165,10.171,10.273,10.212,10.839,9.564
SBN00001955,PCB0001,10.854,8.944,9.403,10.436,10.351,9.699,10.219,10.162,10.077,9.774
SBN00001956,PCB0001,10.503,9.07,9.133,10.657,9.948,10.392,9.952,9.427,10.41,9.284
SBN00001957,PCB0002,9.695,8.725,9.015,15.395,9.841,9.727,9.55,9.411,9.534,10.386
SBN00001958,PCB0003,10.306,10.26,9.91,9.399,10.244,10.713,10.255,10.913,9.65,10.397
SBN00001959,PCB0002,9.137,10.338,9.754,10.27,10.306,9.823,10.7,10.418,9.044,10.366
SBN00001960,PCB0002,10.634,9.467,10.54,9.904,10.254,9.754,11.168,9.148,10.103,8.911
SBN00001961,PCB0002,9.677,9.556,10.101,9.503,10.059,10.211,11.043,10.314,9.993,9.931
SBN00001962,PCB0001,10.469,9.959,9.55,9.84,9.749,9.534,9.944,9.793,9.57,9.475
SBN00001963,PCB0002,10.123,10.07,9.95,10.277,9.889,10.233,10.024,10.655,8.559,10.66
SBN00001964,PCB0002,9.435,10.006,9.099,10.334,10.302,9.706,9.316,10.833,9.055,10.125
SBN00001965,PCB0003,9.652,10.38,9.877,9.488,10.403,10.159,9.39,8.924,9.902,10.228
SBN00001966,PCB0003,9.302,10.021,10.725,10.094,9.549,9.474,10.187,9.703,9.911,10.329
SBN00001967,PCB0002,10.639,10.732,10.367,9.682,9.858,9.637,9.786,10.961,9.471,10.542
SBN00001968,PCB0003,9.641,10.68,10.47,10.056,9.561,10.24,9.974,10.091,9.28,10.129
SBN00001969,PCB0002,9.862,10.137,9.941,9.962,9.517,10.402,10.161,10.49,9.609,9.967
SBN00001970,PCB0003,10.165,9.917,9.75,10.22,9.557,10.139,9.608,10.517,9.661,8.727
SBN00001971,PCB0002,9.441,10.088,10.065,15.455,10.332,11.183,9.479,9.53,9.941,9.709
SBN00001972,PCB0003,10.852,10.376,10.416,10.989,10.57,9.653,9.979,9.335,10.135,9.475
SBN00001973,PCB0003,9.548,8.659,9.841,10.136,9.134,9.793,9.862,9.319,10.452,10.465
SBN00001974,PCB0002,9.36,10.335,10.169,9.999,9.134,9.866,10.009,9.835,10.641,9.261
SBN00001975,PCB0001,9.813,9.779,9.135,9.911,9.124,9.136,9.641,9.184,10.322,10.176
SBN00001976,PCB0002,9.813,10.257,10.638,10.134,10.279,9.596,10.125,10.141,9.395,9.982
SBN00001977,PCB0002,9.747,9.843,9.636,9.133,10.533,10.958,9.643,9.687,9.458,9.072
SBN00001978,PCB0001,11.061,10.428,9.927,10.196,10.12,9.761,10.034,9.671,10.344,10.436
SBN00001979,PCB0001,10.206,9.487,10.305,15.595,10.455,10.652,10.002,10.136,9.878,10.09
SBN00001980,PCB0001,10.273,9.895,10.58,10.332,10.162,9.366,10.11,9.165,9.688,9.491
SBN00001981,PCB0003,10.178,10.21,9.679,9.259,9.609,9.407,10.349,9.185,10.157,10.069
SBN00001982,PCB0003,10.157,10.014,10.094,14.82,9.931,9.981,10.579,10.443,9.14,9.935
SBN00001983,PCB0001,10.444,10.237,9.718,14.392,10.444,10.897,10.638,10.075,9.596,9.546
SBN00001984,PCB0003,10.28,9.635,10.667,9.566,9.968,9.893,9.721,10.742,10.397,10.43
SBN00001985,PCB0002,10.695,9.622,10.324,9.596,10.263,10.329,10.497,9.568,10.409,9.24
SBN00001986,PCB0001,9.314,9.507,9.574,10.121,10.16,11.549,9.909,9.514,10.266,9.599
SBN00001987,PCB0002,10.644,10.633,10.159,9.579,9.96,10.31,9.31,10.316,10.151,10.093
SBN00001988,PCB0003,9.421,10.524,10.296,10.381,10.055,9.82,10.666,9.686,9.814,9.319
SBN00001989,PCB0003,10.448,10.349,10.133,10.335,10.419,10.031,10.187,10.514,9.906,9.689
SBN00001990,PCB0001,10.491,10.084,9.488,10.349,10.608,10.206,9.509,10.448,10.355,8.988
SBN00001991,PCB0003,9.571,10.378,9.901,10.764,10.092,10.521,9.599,9.355,10.206,9.822
SBN00001992,PCB0001,9.761,10.547,9.969,9.98,9.369,9.887,10.987,10.395,9.859,10.051
SBN00001993,PCB0001,10.532,9.779,10.255,9.648,10.453,10.813,9.958,9.711,9.561,10.57
SBN00001994,PCB0002,9.631,10.117,9.923,9.857,10.523,10.062,9.346,9.516,10.224,10.137
SBN00001995,PCB0003,9.892,9.927,9.635,10.986,10.012,9.855,9.057,10.471,8.948,10.568
SBN00001996,PCB0001,10.574,10.287,10.57,9.847,8.924,9.748,10.509,10.437,9.937,9.852
SBN00001997,PCB0003,9.646,10.409,9.894,8.829,10.339,9.987,9.974,10.15,9.854,10.121
SBN00001998,PCB0001,10.057,9.796,10.111,14.999,9.706,10.903,9.85,10.13,10.03,9.987
SBN00001999,PCB0002,10.44,9.098,8.905,8.799,10.16,10.43,10.016,10.002,10.304,9.351
SBN00002000,PCB0001,10.098,9.61,9.945,9.515,10.031,10.415,10.647,9.833,10.086,10.451
SBN00002001,PCB0001,9.951,9.797,9.977,9.868,9.91,9.752,9.566,8.9,10.431,9.743
SBN00002002,PCB0003,9.118,9.664,9.758,10.649,10.618,9.517,10.134,10.754,10.647,10.18
SBN00002003,PCB0002,9.323,10.448,9.956,10.326,10.607,9.375,9.781,11.31,10.044,10.332
SBN00002004,PCB0003,10.405,9.909,10.085,10.732,9.875,9.694,9.991,10.119,9.511,11.431
SBN00002005,PCB0002,10.733,10.092,10.401,9.095,10.74,10.091,10.455,9.82,9.885,10.258
SBN00002006,PCB0002,10.949,10.528,9.686,9.785,10.228,9.371,9.216,9.841,9.923,9.516
SBN00002007,PCB0003,9.364,9.854,9.773,10.323,10.699,9.857,8.91,9.719,9.116,10.36
SBN00002008,PCB0002,10.664,9.047,10.926,10.245,9.969,10.251,9.497,9.644,9.917,9.763
SBN00002009,PCB0001,9.087,10.18,10.465,11.064,9.861,9.842,10.504,9.64,10.443,9.458
SBN00002010,PCB0003,10.614,10.889,10.443,10.475,9.586,10.085,9.859,10.046,10.119,10.93
SBN00002011,PCB0002,11.479,9.576,9.627,10.964,10.078,10.174,10.127,9.451,9.626,10.301
SBN00002012,PCB0003,10.647,9.429,8.898,14.74,10.159,9.924,9.606,9.154,9.928,9.432
SBN00002013,PCB0003,9.967,9.249,10.498,9.712,10.432,9.81,10.411,9.522,9.5,10.069
SBN00002014,PCB0001,9.237,9.774,9.898,9.365,10.467,10.859,10.463,9.805,8.656,10.174
SBN00002015,PCB0003,10.354,10.193,9.411,9.084,10.633,9.9,9.974,10.449,9.981,10.784
SBN00002016,PCB0003,10.138,10.16,9.567,10.089,9.815,9.724,8.737,9.916,10.099,10.059
SBN00002017,PCB0002,10.259,10.04,10.483,10.414,10.564,9.771,10.305,10.131,10.468,10.322
SBN00002018,PCB0001,9.607,10.279,9.86,10.689,10.368,9.962,10.456,9.075,9.794,9.863
SBN00002019,PCB0002,9.396,10.98,10.783,14.275,10.355,9.643,10.165,10.076,9.709,10.655
SBN00002020,PCB0003,10.173,10.179,10.1,11.303,10.21,9.819,9.515,9.481,10.598,10.098
SBN00002021,PCB0003,10.751,10.313,10.114,10.824,10.625,9.969,10.483,10.619,10.003,10.485
SBN00002022,PCB0002,10.099,9.708,9.74,10.628,10.084,9.441,10.319,10.394,9.662,9.596
SBN00002023,PCB0002,10.557,10.288,9.413,9.326,9.708,10.466,9.314,9.529,9.491,10.431
SBN00002024,PCB0001,10.597,10.547,9.351,9.887,10.141,10.619,10.19,9.854,9.7,10.186
SBN00002025,PCB0003,10.106,9.649,9.125,13.965,9.218,9.355,9.179,10.183,10.512,9.803
SBN00002026,PCB0002,10.555,9.725,10.839,10.535,9.98,8.739,10.012,9.217,10.192,10.337
SBN00002027,PCB0001,10.13,9.9,10.048,9.74,9.473,9.574,9.888,9.954,10.095,10.506
SBN00002028,PCB0001,10.201,9.84,10.197,10.49,9.33,9.113,10.282,10.786,9.389,10.531
SBN00002029,PCB0002,9.461,9.274,9.136,9.138,9.523,10.223,10.08,10.513,10.529,10.649
SBN00002030,PCB0003,9.466,10.767,9.727,10.305,9.754,10.498,9.852,9.034,9.477,10.673
SBN00002031,PCB0003,10.354,10.146,9.579,9.778,10.055,9.142,9.679,9.638,9.955,10.373
SBN00002032,PCB0002,9.947,10.365,10.561,9.766,10.398,9.824,9.495,10.017,10.602,9.465
SBN00002033,PCB0003,8.793,10.427,9.762,9.6,10.593,9.784,10.336,9.835,9.878,9.863
SBN00002034,PCB0002,10.64,10.092,9.71,10.978,10.773,9.895,9.712,9.955,10.563,9.974
SBN00002035,PCB0001,10.234,9.588,9.871,11.112,9.295,9.468,9.844,10.587,10.58,9.699
SBN00002036,PCB0002,9.905,10.841,10.128,15.08,10.19,10.758,9.717,9.758,10.53,10.828
SBN00002037,PCB0002,9.773,10.416,9.318,10.126,10.303,10.954,10.036,10.168,9.658,9.937
SBN00002038,PCB0002,10.516,9.688,9.429,9.834,10.19,10.938,9.644,9.792,11.109,9.535
